timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
5.21599964,0.22296537,0.02848434,628399837,-858.30688476,5316333,2416.06811523,0.85301089,1379.99975585
5.21999964,0.31789687,-0.00334358,628399833,-878.90625000,5316342,2428.65185546,0.92928904,1379.99975585
5.22399964,0.27375733,0.01185417,628399829,-913.23852539,5316352,2428.65185546,0.90604293,1379.99975585
5.22799964,0.27314549,0.00764656,628399826,-926.97143554,5316362,2443.75244140,0.95089697,1379.99975585
5.23199963,0.32070198,-0.01356124,628399822,-975.03662109,5316372,2478.98657226,0.92812943,1379.99975585
5.23599963,0.47319579,-0.05110168,628399818,-1002.50244140,5316382,2521.77099609,0.90250849,1379.99975585
5.23999963,0.35461300,-0.00746154,628399814,-1016.23535156,5316392,2521.77099609,0.90340054,1379.99975585
5.24399963,0.38615638,-0.01456832,628399810,-1050.56762695,5316402,2509.18725585,0.86148583,1379.99975585
5.24799963,0.47549319,-0.02710342,628399806,-1067.73376464,5316412,2549.49755859,0.88636636,1379.99975585
5.25199963,0.50170087,-0.02572250,628399801,-1091.76635742,5316422,2579.65600585,0.85226541,1379.99975585
5.25599963,0.41515558,0.00292205,628399797,-1139.83154296,5316433,2577.13940429,0.83740276,1379.99975585
5.25999963,0.40380382,0.00680541,628399792,-1167.29736328,5316443,2594.75659179,0.88083809,1379.99975585
5.26399963,0.52832680,-0.02265739,628399787,-1205.06286621,5316453,2592.23974609,0.95611071,1379.99975585
5.26799963,0.53842151,-0.01861000,628399783,-1256.56127929,5316464,2685.35913085,0.92771875,1379.99975585
5.27199963,0.51730680,0.00079345,628399777,-1280.59387207,5316475,2670.25854492,0.98262429,1379.99975585
5.27599963,0.46654358,0.01779747,628399772,-1294.32678222,5316485,2675.29223632,0.95501047,1379.99975585
5.27999963,0.42921099,0.02487182,628399767,-1325.22583007,5316496,2775.96142578,0.94775730,1379.99975585
5.28399963,0.40762764,0.01900100,628399762,-1366.42456054,5316507,2763.37792968,0.89992791,1379.99975585
5.28799963,0.45580688,-0.00313186,628399756,-1400.75683593,5316518,2723.11010742,0.92731827,1379.99975585
5.29199963,0.46321466,-0.00484848,628399750,-1455.68847656,5316529,2851.46362304,0.89396041,1379.99975585
5.29599963,0.47052976,0.00129699,628399744,-1455.68847656,5316541,2826.29638671,0.94201755,1379.99975585
5.29999963,0.47706973,-0.00467300,628399738,-1520.91979980,5316552,2806.16235351,0.94843757,1379.99975585
5.30399963,0.43196928,0.00028610,628399732,-1593.01757812,5316563,2881.66455078,0.99141585,1379.99975585
5.30799963,0.45235407,-0.00063514,628399726,-1630.78308105,5316575,2931.99926757,0.99441248,1379.99975585
5.31199963,0.45080220,-0.00643348,628399719,-1647.94921875,5316587,2916.89892578,1.01330435,1379.99975585
5.31599963,0.42351159,0.00253295,628399712,-1692.58117675,5316598,2937.03271484,1.01931536,1379.99975585
5.31999963,0.43172055,0.00714111,628399705,-1730.34667968,5316610,3007.50122070,1.04739737,1379.99975585
5.32399963,0.34780094,0.03135681,628399698,-1799.01123046,5316622,3025.11865234,0.99612110,1379.99975585
5.32799963,0.33885818,0.02993583,628399691,-1840.20996093,5316635,3004.98486328,0.99953258,1379.99975585
5.33199963,0.31462404,0.02129936,628399684,-1857.37609863,5316647,3072.93652343,0.95340901,1379.99975585
5.33599963,0.44809871,-0.01480102,628399676,-1898.57482910,5316659,3133.33813476,0.95739775,1379.99975585
5.33999963,0.40427342,-0.01359558,628399668,-1977.53906250,5316672,3128.30517578,0.95904380,1379.99975585
5.34399963,0.49883428,-0.01974105,628399660,-1987.83874511,5316684,3138.37182617,0.96763068,1379.99975585
5.34799963,0.48808467,-0.02724075,628399652,-2083.96899414,5316697,3191.22338867,0.91845184,1379.99975585
5.35199963,0.58844220,-0.03815078,628399644,-2101.13525390,5316710,3264.20849609,0.93697506,1379.99975585
5.35599963,0.61060416,-0.04234886,628399635,-2169.79980468,5316723,3266.72534179,1.03223323,1379.99975585
5.35999963,0.58394163,-0.01712417,628399626,-2200.69873046,5316736,3286.85937500,1.04060125,1379.99975585
5.36399963,0.34349113,0.04281616,628399617,-2324.29492187,5316749,3291.89282226,1.03090953,1379.99975585
5.36799963,0.44593998,0.02947616,628399608,-2338.02783203,5316763,3372.42871093,1.02402091,1379.99975585
5.37199963,0.44150567,0.02372360,628399599,-2358.62719726,5316776,3450.44750976,1.00403237,1379.99975585
5.37599963,0.40702536,0.01960182,628399589,-2441.02465820,5316790,3425.28002929,1.03649139,1379.99975585
5.37999962,0.50956779,-0.01145362,628399579,-2475.35693359,5316804,3437.86352539,1.02926051,1379.99975585
5.38399962,0.57345360,-0.02722549,628399569,-2513.12255859,5316817,3468.06420898,0.98228162,1379.99975585
5.38799962,0.47768035,0.00426292,628399559,-2578.35375976,5316832,3488.19848632,0.96285289,1379.99975585
5.39199962,0.35918357,0.03848266,628399548,-2636.71875000,5316846,3536.01660156,0.97120231,1379.99975585
5.39599962,0.34152594,0.03445053,628399537,-2725.98266601,5316860,3639.20263671,0.99593621,1379.99975585
5.39999962,0.36772021,0.02159118,628399527,-2780.91430664,5316874,3616.55200195,1.05677485,1379.99975585
5.40399962,0.45611572,0.00029373,628399515,-2828.97949218,5316889,3639.20288085,1.06007444,1379.99975585
5.40799962,0.54268288,-0.02557754,628399504,-2883.91113281,5316903,3656.81982421,1.05558621,1379.99975585
5.41199962,0.59547454,-0.03620910,628399492,-2956.00878906,5316918,3699.60424804,1.06981480,1379.99975585
5.41599962,0.58372354,0.00030517,628399480,-2983.47460937,5316933,3697.08764648,1.06926846,1379.99975585
5.41999962,0.53238177,0.02297592,628399468,-3038.40625000,5316947,3734.83862304,1.07724392,1379.99975585
5.42399962,0.54250347,0.02782630,628399456,-3079.60498046,5316963,3790.20703125,1.03948211,1379.99975585
5.42799962,0.46309912,0.03866958,628399443,-3165.43579101,5316978,3800.27392578,1.03900146,1379.99975585
5.43199962,0.45054337,0.02511215,628399431,-3216.93408203,5316993,3873.25927734,1.02033019,1379.99975585
5.43599962,0.58554023,-0.02195739,628399418,-3251.26635742,5317009,3926.11083984,1.04266965,1379.99975585
5.43999962,0.53604525,-0.00963973,628399404,-3367.99609375,5317024,3989.02929687,1.04585289,1379.99975585
5.44399962,0.34877955,0.04526710,628399391,-3422.92773437,5317040,4006.64624023,1.00938105,1379.99975585
5.44799962,0.55361765,0.00085449,628399377,-3429.79418945,5317056,4029.29687500,1.04856848,1379.99975585
5.45199962,0.62751305,-0.02521514,628399363,-3501.89208984,5317072,4029.29711914,1.04158866,1379.99975585
5.45599962,0.77575951,-0.06489562,628399349,-3549.95727539,5317088,4016.71337890,1.04620301,1379.99975585
5.45999962,0.72407758,-0.04591751,628399335,-3635.78784179,5317104,4067.04809570,1.07075369,1379.99975585
5.46399962,0.66160798,-0.00385856,628399320,-3690.71948242,5317120,4072.08129882,1.11396646,1379.99975585
5.46799962,0.69071102,-0.00134658,628399305,-3697.58593750,5317137,4114.86572265,1.14676475,1379.99975585
5.47199962,0.36228883,0.08755683,628399290,-3831.48193359,5317153,4155.13378906,1.06045246,1379.99975585
5.47599962,0.47275149,0.05142211,628399275,-3834.91503906,5317170,4172.75097656,1.04779565,1379.99975585
5.47999962,0.69626855,-0.02563476,628399260,-3848.64794921,5317187,4207.98535156,0.99187463,1379.99975585
5.48399962,0.70428168,-0.04746055,628399244,-3934.47875976,5317204,4190.36816406,0.99815583,1379.99975585
5.48799962,0.73021197,-0.04038238,628399228,-4020.30932617,5317220,4255.80322265,1.05680966,1379.99975585
5.49199962,0.73334300,-0.03738021,628399212,-4102.70654296,5317237,4291.03710937,1.07783305,1379.99975585
5.49599962,0.69224649,0.00700283,628399195,-4109.57324218,5317254,4361.50585937,1.10301101,1379.99975585
5.49999962,0.49384045,0.05653762,628399179,-4195.40380859,5317272,4399.25683593,1.02159118,1379.99975585
5.50399962,0.50454056,0.05593395,628399162,-4202.27050781,5317289,4401.77392578,0.98391026,1379.99975585
5.50799962,0.62050694,0.00503158,628399145,-4264.06835937,5317306,4374.09033203,0.92679435,1379.99975585
5.51199962,0.53222721,0.03251361,628399128,-4277.80126953,5317324,4358.98925781,1.00903391,1379.99975585
5.51599962,0.61837148,-0.00738143,628399111,-4367.06542968,5317341,4401.77392578,1.04849362,1379.99975585
5.51999962,0.64116859,-0.00891113,628399094,-4377.36474609,5317359,4401.77441406,1.06831598,1379.99975585
5.52399961,0.62723267,-0.01581764,628399076,-4446.02929687,5317377,4406.80761718,1.02871739,1379.99975585
5.52799961,0.72871112,-0.02906799,628399058,-4418.56347656,5317394,4444.55859375,0.98286980,1379.99975585
5.53199961,0.57554125,0.02294158,628399040,-4483.79492187,5317412,4457.14208984,0.97982746,1379.99975585
5.53599961,0.54838329,0.02976608,628399022,-4538.72656250,5317430,4454.62548828,1.01579535,1379.99975585
5.53999961,0.50909876,0.02984428,628399004,-4590.22509765,5317448,4479.79296875,1.05710828,1379.99975585
5.54399961,0.34030508,0.06025409,628398986,-4607.39111328,5317466,4497.41064453,1.03980994,1379.99975585
5.54799961,0.46868240,0.02696037,628398967,-4583.35839843,5317484,4555.29492187,0.94272136,1379.99975585
5.55199961,0.41308423,0.02234840,628398949,-4655.45654296,5317502,4595.56298828,0.90812098,1379.99975585
5.55599961,0.69183528,-0.07924747,628398930,-4720.68750000,5317521,4590.52929687,0.93419110,1379.99975585
5.55999961,0.82250350,-0.08996582,628398911,-4689.78857421,5317539,4555.29492187,1.01260101,1379.99975585
5.56399961,0.67019027,-0.01606369,628398892,-4737.85400390,5317557,4550.26171875,1.02460241,1379.99975585
5.56799961,0.42113566,0.04910755,628398873,-4761.88623046,5317575,4525.09423828,0.99330222,1379.99975585
5.57199961,0.52620053,0.02816581,628398854,-4730.98730468,5317594,4590.52929687,0.93528056,1379.99975585
5.57599961,0.34217742,0.05187892,628398835,-4809.95166015,5317612,4547.74462890,0.93991416,1379.99975585
5.57999961,0.26105561,0.06747245,628398816,-4816.81787109,5317630,4605.62988281,0.99381053,1379.99975585
5.58399961,0.56004798,-0.02887725,628398797,-4806.51855468,5317649,4567.87890625,1.07000577,1379.99975585
5.58799961,0.73974913,-0.10022354,628398778,-4785.91894531,5317667,4701.26611328,1.05023920,1379.99975585
5.59199961,0.75069397,-0.07818794,628398758,-4816.81787109,5317686,4645.89746093,0.94602358,1379.99975585
5.59599961,0.46521058,0.01194572,628398739,-4895.78222656,5317704,4623.24707031,0.87007099,1379.99975585
5.59999961,0.48491775,0.03956604,628398719,-4813.38476562,5317723,4555.29492187,0.85790091,1379.99975585
5.60399961,0.30629688,0.06472066,628398700,-4847.71728515,5317741,4570.39550781,0.95253342,1379.99975585
5.60799961,0.19633907,0.07658308,628398681,-4827.11767578,5317759,4560.32861328,0.99200230,1379.99975585
5.61199961,0.28918799,0.03793080,628398661,-4833.98437500,5317778,4585.49609375,1.03851747,1379.99975585
5.61599961,0.51916861,-0.05022537,628398642,-4785.91894531,5317796,4605.62988281,1.00831985,1379.99975585
5.61999961,0.73414361,-0.10969120,628398623,-4782.48583984,5317815,4678.61523437,0.95215278,1379.99975585
5.62399961,0.63084673,-0.08957481,628398604,-4882.04931640,5317833,4668.54833984,0.88289815,1379.99975585
5.62799961,0.76759493,-0.06995514,628398584,-4765.31982421,5317852,4613.17968750,0.91310220,1379.99975585
5.63199961,0.32248204,0.07366889,628398565,-4827.11767578,5317870,4603.11279296,0.94230002,1379.99975585
5.63599961,0.27087560,0.07890212,628398546,-4772.18603515,5317889,4590.52978515,0.96264117,1379.99975585
5.63999961,0.26261100,0.06899565,628398527,-4779.05273437,5317907,4588.01269531,0.95378822,1379.99975585
5.64399961,0.29800343,0.02296292,628398508,-4772.18603515,5317926,4582.97900390,0.96305620,1379.99975585
5.64799961,0.42396667,-0.02382522,628398489,-4706.95458984,5317944,4585.49609375,0.97937065,1379.99975585
5.65199961,0.53580462,-0.06896871,628398470,-4792.78564453,5317962,4643.38085937,0.93286186,1379.99975585
5.65599961,0.74053978,-0.10115379,628398451,-4682.92236328,5317981,4683.64892578,0.92400926,1379.99975585
5.65999961,0.58468413,-0.03410398,628398432,-4703.52148437,5317999,4640.86376953,0.94634693,1379.99975585
5.66399961,0.31798881,0.05741012,628398413,-4748.15332031,5318018,4595.56298828,0.94655513,1379.99975585
5.66799960,0.23087930,0.08627855,628398394,-4648.58984375,5318036,4567.87890625,0.98300349,1379.99975585
5.67199960,0.27640900,0.05599975,628398376,-4597.09130859,5318055,4605.62988281,0.96710360,1379.99975585
5.67599960,0.30866357,0.01812505,628398357,-4641.72363281,5318073,4610.66308593,0.94374877,1379.99975585
5.67999960,0.40132480,-0.02997481,628398339,-4579.92529296,5318092,4610.66357421,0.90167480,1379.99975585
5.68399960,0.47615996,-0.05169284,628398321,-4552.45947265,5318110,4605.62988281,0.95423126,1379.99975585
5.68799960,0.51699930,-0.04794204,628398303,-4542.15966796,5318129,4666.03173828,0.91719079,1379.99975585
5.69199960,0.59546411,-0.06624853,628398284,-4531.86035156,5318147,4643.38085937,0.93853873,1379.99975585
5.69599960,0.15316373,0.06826031,628398266,-4569.62548828,5318166,4630.79736328,0.89847820,1379.99975585
5.69999960,0.09922291,0.10484111,628398248,-4439.16308593,5318184,4580.46240234,0.93049156,1379.99975585
5.70399960,0.05280377,0.08448100,628398231,-4401.39746093,5318202,4582.97900390,0.91962528,1379.99975585
5.70799960,0.30799311,-0.00863707,628398213,-4339.59960937,5318221,4572.91210937,0.98224759,1379.99975585
5.71199960,0.33161690,-0.02873849,628398196,-4308.70019531,5318239,4595.56298828,0.97238892,1379.99975585
5.71599960,0.34184792,-0.04420995,628398178,-4329.29980468,5318258,4590.52929687,0.98366981,1379.99975585
5.71999960,0.33189624,-0.04523301,628398161,-4281.23437500,5318276,4658.48144531,0.92750227,1379.99975585
5.72399960,0.44600859,-0.06171870,628398144,-4291.53417968,5318295,4676.09814453,0.84777241,1379.99975585
5.72799960,0.43008878,-0.04739308,628398127,-4236.60253906,5318313,4635.83056640,0.87415385,1379.99975585
5.73199960,0.12349636,0.06256437,628398110,-4233.16943359,5318332,4585.49560546,0.92771691,1379.99975585
5.73599960,-0.00403592,0.08562016,628398093,-4157.63818359,5318350,4582.97900390,0.95309060,1379.99975585
5.73999960,0.04139239,0.04502463,628398077,-4150.77197265,5318368,4593.04589843,0.92511141,1379.99975585
5.74399960,0.13056161,0.01215839,628398061,-4023.74267578,5318387,4598.07958984,0.90619140,1379.99975585
5.74799960,0.29868596,-0.05140089,628398045,-3985.97705078,5318405,4585.49560546,0.93820488,1379.99975585
5.75199960,0.17479111,-0.01584196,628398029,-3968.81103515,5318424,4595.56298828,0.98975354,1379.99975585
5.75599960,0.29254668,-0.04733252,628398013,-3913.87939453,5318442,4676.09814453,1.02217519,1379.99975585
5.75999960,0.29766708,-0.04852390,628397997,-3927.61230468,5318461,4663.51464843,0.96802181,1379.99975585
5.76399960,0.26461324,-0.01427936,628397982,-3838.34838867,5318479,4633.31396484,0.91386663,1379.99975585
5.76799960,0.24655255,-0.01081442,628397966,-3797.14965820,5318498,4575.42919921,0.82749909,1379.99975585
5.77199960,-0.05299309,0.07148814,628397951,-3810.88256835,5318516,4572.91210937,0.89172685,1379.99975585
5.77599960,0.00208226,0.06282949,628397936,-3694.15283203,5318535,4590.52929687,0.91205084,1379.99975585
5.77999960,0.15052115,-0.00136351,628397922,-3628.92138671,5318553,4605.62988281,0.95957285,1379.99975585
5.78399960,0.14326894,-0.02126932,628397907,-3635.78784179,5318572,4605.62988281,0.92756587,1379.99975585
5.78799960,0.42336556,-0.09089016,628397893,-3519.05810546,5318590,4628.28027343,0.95495486,1379.99975585
5.79199960,0.37162050,-0.05836009,628397879,-3515.62500000,5318609,4701.26611328,0.85449266,1379.99975585
5.79599960,0.26850053,0.00163841,628397865,-3405.76171875,5318627,4618.21337890,0.86536544,1379.99975585
5.79999960,0.28093796,-0.01230573,628397852,-3381.72900390,5318646,4620.73046875,0.84141200,1379.99975585
5.80399960,0.01839991,0.04906773,628397838,-3354.26318359,5318664,4565.36181640,0.89195406,1379.99975585
5.80799960,0.12210171,0.03385782,628397825,-3261.56616210,5318682,4600.59619140,0.87303519,1379.99975585
5.81199960,0.14337216,0.01126217,628397812,-3216.93408203,5318701,4540.19482421,0.94169670,1379.99975585
5.81599959,0.19583523,-0.00857496,628397799,-3127.67016601,5318719,4613.17968750,0.96707242,1379.99975585
5.81999959,0.23915503,-0.02371621,628397787,-3083.03833007,5318738,4615.69677734,0.97291165,1379.99975585
5.82399959,0.35189673,-0.05477452,628397774,-3041.83959960,5318756,4718.88330078,0.88956326,1379.99975585
5.82799959,0.27096575,-0.02278923,628397762,-2997.20751953,5318775,4635.83056640,0.85654956,1379.99975585
5.83199959,0.17623570,0.00372290,628397751,-2956.00878906,5318793,4608.14648437,0.87085068,1379.99975585
5.83599959,0.11078260,0.02098512,628397739,-2911.37695312,5318811,4550.26171875,0.93951416,1379.99975585
5.83999959,0.21015377,-0.01183772,628397728,-2839.27905273,5318830,4585.49609375,0.97394806,1379.99975585
5.84399959,0.17748914,0.00689458,628397717,-2767.18139648,5318848,4595.56298828,0.95562767,1379.99975585
5.84799959,0.11846986,0.01955795,628397706,-2712.24975585,5318867,4605.62988281,0.91355377,1379.99975585
5.85199959,0.02387096,0.05095601,628397695,-2650.45166015,5318885,4598.07958984,0.84329247,1379.99975585
5.85599959,0.08917646,0.02985000,628397685,-2516.55566406,5318904,4648.41455078,0.87068146,1379.99975585
5.85999959,0.13318134,-0.01644229,628397675,-2482.22338867,5318922,4655.96435546,0.92222929,1379.99975585
5.86399959,0.09004405,0.00004243,628397665,-2420.42529296,5318941,4615.69677734,0.95565837,1379.99975585
5.86799959,0.16225887,-0.01275253,628397656,-2338.02783203,5318959,4605.62988281,0.91619646,1379.99975585
5.87199959,0.07864043,-0.00036096,628397646,-2265.93017578,5318978,4600.59619140,0.91741043,1379.99975585
5.87599959,0.05275508,-0.00118017,628397637,-2265.93017578,5318996,4598.07958984,0.93171137,1379.99975585
5.87999959,0.24758191,-0.05128002,628397629,-2132.03417968,5319014,4585.49609375,0.96413302,1379.99975585
5.88399959,0.08535659,-0.00257396,628397620,-2087.40234375,5319033,4582.97900390,1.00360226,1379.99975585
5.88799959,0.16211296,0.00051069,628397612,-1960.37292480,5319051,4623.28955078,1.00278496,1379.99975585
